"SequenceID","Source","FeatureType","FeatureStart","FeatureEnd","Score","Strand","Phase","Attributes","VALUE"
"CM002236.1","Genbank","gene",1608043,1609879,".","-",".","NCU02035","NCU02035"
"CM002236.1","Genbank","gene",1651491,1655292,".","-",".","NCU02020","NCU02020"
"CM002236.1","Genbank","gene",1724390,1728311,".","-",".","NCU01998","NCU01998"
"CM002236.1","Genbank","gene",1865597,1867210,".","-",".","NCU01957","NCU01957"
"CM002236.1","Genbank","gene",1996875,1999171,".","+",".","NCU01926","NCU01926"
"CM002236.1","Genbank","gene",2003874,2006615,".","-",".","NCU01924","NCU01924"
"CM002236.1","Genbank","gene",2077848,2079777,".","+",".","NCU01906","NCU01906"
"CM002236.1","Genbank","gene",2079813,2081745,".","-",".","NCU01905","NCU01905"
"CM002236.1","Genbank","gene",2082506,2083718,".","+",".","NCU01904","NCU01904"
"CM002236.1","Genbank","gene",2083623,2086090,".","-",".","NCU01903","NCU01903"
"CM002236.1","Genbank","gene",2102000,2104394,".","+",".","NCU01898","NCU01898"
"CM002236.1","Genbank","gene",2128881,2130178,".","-",".","NCU01891","NCU01891"
"CM002236.1","Genbank","gene",2142230,2146277,".","-",".","NCU01886","NCU01886"
"CM002236.1","Genbank","gene",2156300,2159194,".","+",".","NCU01883","NCU01883"
"CM002236.1","Genbank","gene",2167484,2171553,".","-",".","NCU01881","NCU01881"
"CM002236.1","Genbank","gene",2194873,2195818,".","-",".","NCU01872","NCU01872"
"CM002236.1","Genbank","gene",2230997,2232628,".","-",".","NCU01860","NCU01860"
"CM002236.1","Genbank","gene",2241564,2244540,".","-",".","NCU01856","NCU01856"
"CM002237.1","Genbank","gene",2181368,2185210,".","+",".","NCU01846","NCU01846"
"CM002237.1","Genbank","gene",2213888,2214382,".","+",".","NCU01837","NCU01837"
"CM002237.1","Genbank","gene",2243829,2245071,".","+",".","NCU01834","NCU01834"
"CM002237.1","Genbank","gene",2377592,2378772,".","-",".","NCU01799","NCU01799"
"CM002237.1","Genbank","gene",2498297,2500702,".","+",".","NCU01769","NCU01769"
"CM002237.1","Genbank","gene",2585927,2587191,".","-",".","NCU01740","NCU01740"
"CM002237.1","Genbank","gene",2644627,2646922,".","+",".","NCU01720","NCU01720"
"CM002237.1","Genbank","gene",2770305,2771885,".","-",".","NCU01660","NCU01660"
"CM002237.1","Genbank","gene",3008572,3010466,".","+",".","NCU01591","NCU01591"
"CM002237.1","Genbank","gene",3027929,3030644,".","+",".","NCU01581","NCU01581"
"CM002237.1","Genbank","gene",3176118,3176801,".","+",".","NCU01530","NCU01530"
"CM002237.1","Genbank","gene",3243754,3245613,".","-",".","NCU01504","NCU01504"
"CM002240.1","Genbank","gene",4610429,4613810,".","+",".","NCU01476","NCU01476"
"CM002240.1","Genbank","gene",4683246,4686957,".","+",".","NCU01456","NCU01456"
"CM002240.1","Genbank","gene",4697052,4699062,".","-",".","NCU01451","NCU01451"
"CM002240.1","Genbank","gene",4776449,4779402,".","+",".","NCU01430","NCU01430"
"CM002240.1","Genbank","gene",4002179,4005467,".","-",".","NCU01417","NCU01417"
"CM002240.1","Genbank","gene",3879886,3881158,".","-",".","NCU01391","NCU01391"
"CM002240.1","Genbank","gene",3860290,3860776,".","+",".","NCU01385","NCU01385"
"CM002240.1","Genbank","gene",3759325,3760819,".","+",".","NCU01355","NCU01355"
"CM002240.1","Genbank","gene",3708775,3709865,".","+",".","NCU01340","NCU01340"
"CM002240.1","Genbank","gene",3630866,3635902,".","-",".","NCU01315","NCU01315"
"CM002240.1","Genbank","gene",3647074,3650348,".","+",".","NCU01319","NCU01319"
"CM002240.1","Genbank","gene",3595825,3596885,".","-",".","NCU01308","NCU01308"
"CM002240.1","Genbank","gene",3542459,3545673,".","-",".","NCU01291","NCU01291"
"CM002240.1","Genbank","gene",3548502,3549527,".","-",".","NCU01292","NCU01292"
"CM002240.1","Genbank","gene",3563047,3565327,".","-",".","NCU01297","NCU01297"
"CM002240.1","Genbank","gene",3248629,3250248,".","+",".","NCU01209","NCU01209"
"CM002240.1","Genbank","gene",3136386,3140959,".","-",".","NCU01176","NCU01176"
"CM002240.1","Genbank","gene",3141195,3143406,".","-",".","NCU01177","NCU01177"
"CM002240.1","Genbank","gene",3047652,3048075,".","-",".","NCU01153","NCU01153"
"CM002240.1","Genbank","gene",3028454,3029824,".","-",".","NCU01149","NCU01149"
"CM002240.1","Genbank","gene",2994076,2996015,".","+",".","NCU01136","NCU01136"
"CM002240.1","Genbank","gene",2972222,2973814,".","-",".","NCU01123","NCU01123"
"CM002240.1","Genbank","gene",2976750,2978582,".","-",".","NCU01124","NCU01124"
"CM002240.1","Genbank","gene",2979031,2980451,".","+",".","NCU01127","NCU01127"
"CM002240.1","Genbank","gene",2928549,2933809,".","+",".","NCU01105","NCU01105"
"CM002240.1","Genbank","gene",2888783,2889727,".","+",".","NCU01092","NCU01092"
"CM002240.1","Genbank","gene",2848665,2850629,".","-",".","NCU01080","NCU01080"
"CM002240.1","Genbank","gene",2830979,2832346,".","-",".","NCU01072","NCU01072"
"CM002240.1","Genbank","gene",2835939,2838007,".","+",".","NCU01074","NCU01074"
"CM002240.1","Genbank","gene",2795948,2797021,".","+",".","NCU01061","NCU01061"
"CM002240.1","Genbank","gene",2801834,2803046,".","+",".","NCU01063","NCU01063"
"CM002240.1","Genbank","gene",2819401,2821928,".","-",".","NCU01068","NCU01068"
"CM002240.1","Genbank","gene",2727194,2728489,".","-",".","NCU01034","NCU01034"
"CM002236.1","Genbank","gene",6466804,6469993,".","-",".","NCU00992","NCU00992"
"CM002236.1","Genbank","gene",6476265,6477882,".","-",".","NCU00990","NCU00990"
"CM002236.1","Genbank","gene",6480932,6483194,".","+",".","NCU00988","NCU00988"
"CM002236.1","Genbank","gene",6493466,6497204,".","-",".","NCU00984","NCU00984"
"CM002236.1","Genbank","gene",6538989,6540399,".","+",".","NCU00972","NCU00972"
"CM002236.1","Genbank","gene",6618015,6618779,".","+",".","NCU00947","NCU00947"
"CM002236.1","Genbank","gene",6640572,6645867,".","-",".","NCU00941","NCU00941"
"CM002236.1","Genbank","gene",6663012,6665608,".","+",".","NCU00938","NCU00938"
"CM002236.1","Genbank","gene",6665356,6667899,".","-",".","NCU00937","NCU00937"
"CM002236.1","Genbank","gene",6676692,6677292,".","-",".","NCU00934","NCU00934"
"CM002236.1","Genbank","gene",6778872,6782745,".","-",".","NCU00911","NCU00911"
"CM002236.1","Genbank","gene",6829030,6832236,".","+",".","NCU00899","NCU00899"
"CM002236.1","Genbank","gene",6890510,6892949,".","-",".","NCU00876","NCU00876"
"CM002236.1","Genbank","gene",6919124,6921343,".","+",".","NCU00865","NCU00865"
"CM002236.1","Genbank","gene",6947843,6948649,".","+",".","NCU00855","NCU00855"
"CM002236.1","Genbank","gene",6961882,6962857,".","+",".","NCU00850","NCU00850"
"CM002236.1","Genbank","gene",6962783,6963981,".","-",".","NCU00849","NCU00849"
"CM002236.1","Genbank","gene",6978756,6980502,".","-",".","NCU00845","NCU00845"
"CM002236.1","Genbank","gene",6981119,6984088,".","+",".","NCU00844","NCU00844"
"CM002236.1","Genbank","gene",7007299,7009671,".","-",".","NCU00835","NCU00835"
"CM002236.1","Genbank","gene",7043408,7045920,".","-",".","NCU00825","NCU00825"
"CM002236.1","Genbank","gene",7077348,7079923,".","-",".","NCU00812","NCU00812"
"CM002236.1","Genbank","gene",7081981,7084100,".","+",".","NCU00811","NCU00811"
"CM002236.1","Genbank","gene",7110118,7110893,".","-",".","NCU00804","NCU00804"
"CM002236.1","Genbank","gene",7113878,7116130,".","+",".","NCU00803","NCU00803"
"CM002236.1","Genbank","gene",7173317,7176521,".","+",".","NCU00788","NCU00788"
"CM002236.1","Genbank","gene",7194841,7196850,".","+",".","NCU00782","NCU00782"
"CM002236.1","Genbank","gene",7201094,7201383,".","+",".","NCU00781","NCU00781"
"CM002236.1","Genbank","gene",7217651,7219961,".","-",".","NCU00774","NCU00774"
"CM002236.1","Genbank","gene",7220200,7221720,".","-",".","NCU00773","NCU00773"
"CM002236.1","Genbank","gene",7276921,7278147,".","+",".","NCU00760","NCU00760"
"CM002236.1","Genbank","gene",7294158,7295330,".","+",".","NCU00757","NCU00757"
"CM002236.1","Genbank","gene",7297108,7297678,".","-",".","NCU00756","NCU00756"
"CM002236.1","Genbank","gene",7331956,7334246,".","-",".","NCU00748","NCU00748"
"CM002236.1","Genbank","gene",7386748,7388890,".","-",".","NCU00732","NCU00732"
"CM002236.1","Genbank","gene",7391559,7394977,".","-",".","NCU00730","NCU00730"
"CM002236.1","Genbank","gene",7395887,7397486,".","-",".","NCU00729","NCU00729"
"CM002236.1","Genbank","gene",7471515,7474315,".","+",".","NCU00711","NCU00711"
"CM002236.1","Genbank","gene",7496808,7499825,".","-",".","NCU00700","NCU00700"
"CM002236.1","Genbank","gene",7521195,7523464,".","-",".","NCU00695","NCU00695"
"CM002236.1","Genbank","gene",7567673,7570176,".","+",".","NCU00684","NCU00684"
"CM002236.1","Genbank","gene",7714560,7717622,".","+",".","NCU00646","NCU00646"
"CM002236.1","Genbank","gene",7960959,7961642,".","-",".","NCU00574","NCU00574"
"CM002236.1","Genbank","gene",7963422,7966830,".","+",".","NCU00573","NCU00573"
"CM002236.1","Genbank","gene",7969552,7971130,".","-",".","NCU00571","NCU00571"
"CM002236.1","Genbank","gene",7998602,8002999,".","+",".","NCU00559","NCU00559"
"CM002236.1","Genbank","gene",8003665,8007055,".","+",".","NCU00558","NCU00558"
"CM002236.1","Genbank","gene",8099054,8100436,".","+",".","NCU00535","NCU00535"
"CM002236.1","Genbank","gene",8100568,8102291,".","+",".","NCU00534","NCU00534"
"CM002236.1","Genbank","gene",8128459,8129553,".","-",".","NCU00524","NCU00524"
"CM002236.1","Genbank","gene",8138565,8140405,".","-",".","NCU00521","NCU00521"
"CM002236.1","Genbank","gene",8153599,8155423,".","-",".","NCU00516","NCU00516"
"CM002236.1","Genbank","gene",8180885,8182318,".","+",".","NCU00509","NCU00509"
"CM002238.1","Genbank","gene",3907830,3909667,".","+",".","NCU00451","NCU00451"
"CM002238.1","Genbank","gene",3858523,3860505,".","-",".","NCU00438","NCU00438"
"CM002238.1","Genbank","gene",3729383,3731946,".","-",".","NCU00401","NCU00401"
"CM002238.1","Genbank","gene",3734921,3738205,".","-",".","NCU00403","NCU00403"
"CM002238.1","Genbank","gene",3716139,3717421,".","+",".","NCU00397","NCU00397"
"CM002238.1","Genbank","gene",3721537,3723507,".","-",".","NCU00399","NCU00399"
"CM002238.1","Genbank","gene",3619411,3623127,".","-",".","NCU00373","NCU00373"
"CM002238.1","Genbank","gene",3540523,3542234,".","-",".","NCU00350","NCU00350"
"CM002238.1","Genbank","gene",3447697,3448818,".","-",".","NCU00322","NCU00322"
"CM002238.1","Genbank","gene",3381039,3381776,".","-",".","NCU00307","NCU00307"
"CM002238.1","Genbank","gene",3386244,3389149,".","-",".","NCU00309","NCU00309"
"CM002238.1","Genbank","gene",3358790,3360089,".","+",".","NCU00299","NCU00299"
"CM002238.1","Genbank","gene",3317426,3320355,".","-",".","NCU00287","NCU00287"
"CM002238.1","Genbank","gene",3242122,3245219,".","-",".","NCU00270","NCU00270"
"CM002238.1","Genbank","gene",3182102,3184585,".","-",".","NCU00252","NCU00252"
"CM002238.1","Genbank","gene",3185154,3186767,".","+",".","NCU00253","NCU00253"
"CM002238.1","Genbank","gene",3139284,3142765,".","+",".","NCU00240","NCU00240"
"CM002238.1","Genbank","gene",3166373,3167295,".","+",".","NCU00247","NCU00247"
"CM002238.1","Genbank","gene",3168071,3169271,".","+",".","NCU00248","NCU00248"
"CM002238.1","Genbank","gene",3118490,3120588,".","+",".","NCU00236","NCU00236"
"CM002238.1","Genbank","gene",3067124,3070313,".","+",".","NCU00223","NCU00223"
"CM002238.1","Genbank","gene",3091017,3091822,".","+",".","NCU00229","NCU00229"
"CM002238.1","Genbank","gene",2946716,2949035,".","-",".","NCU00193","NCU00193"
"CM002238.1","Genbank","gene",2902308,2904375,".","-",".","NCU00175","NCU00175"
"CM002238.1","Genbank","gene",2907008,2907752,".","+",".","NCU00176","NCU00176"
"CM002238.1","Genbank","gene",2844137,2847977,".","+",".","NCU00161","NCU00161"
"CM002238.1","Genbank","gene",2722532,2726114,".","+",".","NCU00128","NCU00128"
"CM002238.1","Genbank","gene",2727233,2729675,".","-",".","NCU00129","NCU00129"
"CM002238.1","Genbank","gene",2628039,2630653,".","+",".","NCU00101","NCU00101"
"CM002238.1","Genbank","gene",2329756,2332744,".","+",".","NCU00023","NCU00023"
"CM002238.1","Genbank","gene",2338446,2340872,".","-",".","NCU00026","NCU00026"
"CM002238.1","Genbank","gene",2341059,2343300,".","+",".","NCU00027","NCU00027"
"CM002238.1","Genbank","gene",2274917,2275380,".","-",".","NCU00011","NCU00011"
"CM002238.1","Genbank","gene",2286326,2288146,".","-",".","NCU00015","NCU00015"
"CM002238.1","Genbank","gene",2296472,2299365,".","-",".","NCU00017","NCU00017"
