"SequenceID","Source","FeatureType","FeatureStart","FeatureEnd","Score","Strand","Phase","Attributes","VALUE"
"CM002241.1","Genbank","gene",4141983,4143448,".","+",".","NCU04998","NCU04998"
"CM002239.1","Genbank","gene",1103441,1105369,".","+",".","NCU04988","NCU04988"
"CM002239.1","Genbank","gene",850055,851503,".","-",".","NCU04953","NCU04953"
"CM002239.1","Genbank","gene",813368,815602,".","-",".","NCU04942","NCU04942"
"CM002239.1","Genbank","gene",831063,835957,".","-",".","NCU04947","NCU04947"
"CM002239.1","Genbank","gene",789870,792552,".","-",".","NCU04935","NCU04935"
"CM002239.1","Genbank","gene",801988,804003,".","+",".","NCU04938","NCU04938"
"CM002239.1","Genbank","gene",736339,738704,".","+",".","NCU04920","NCU04920"
"CM002239.1","Genbank","gene",742598,742930,".","+",".","NCU04922","NCU04922"
"CM002239.1","Genbank","gene",763647,764325,".","+",".","NCU04926","NCU04926"
"CM002239.1","Genbank","gene",722522,723916,".","-",".","NCU04916","NCU04916"
"CM002239.1","Genbank","gene",728617,731674,".","-",".","NCU04918","NCU04918"
"CM002239.1","Genbank","gene",732703,735060,".","-",".","NCU04919","NCU04919"
"CM002239.1","Genbank","gene",701338,703112,".","+",".","NCU04909","NCU04909"
"CM002239.1","Genbank","gene",647423,648874,".","-",".","NCU04891","NCU04891"
"CM002239.1","Genbank","gene",652313,653554,".","-",".","NCU04894","NCU04894"
"CM002239.1","Genbank","gene",662966,665057,".","-",".","NCU04897","NCU04897"
"CM002239.1","Genbank","gene",616342,616848,".","+",".","NCU04882","NCU04882"
"CM002239.1","Genbank","gene",630732,632867,".","+",".","NCU04886","NCU04886"
"CM002239.1","Genbank","gene",560167,561105,".","-",".","NCU04870","NCU04870"
"CM002239.1","Genbank","gene",571135,573439,".","-",".","NCU04872","NCU04872"
"CM002239.1","Genbank","gene",573399,574395,".","+",".","NCU04873","NCU04873"
"CM002239.1","Genbank","gene",582996,583373,".","+",".","NCU04876","NCU04876"
"CM002239.1","Genbank","gene",584452,585958,".","+",".","NCU04877","NCU04877"
"CM002239.1","Genbank","gene",596221,596899,".","+",".","NCU04879","NCU04879"
"CM002239.1","Genbank","gene",508446,511528,".","+",".","NCU04860","NCU04860"
"CM002239.1","Genbank","gene",547664,548863,".","-",".","NCU04867","NCU04867"
"CM002239.1","Genbank","gene",554456,555600,".","-",".","NCU04869","NCU04869"
"CM002239.1","Genbank","gene",465928,470238,".","+",".","NCU04852","NCU04852"
"CM002239.1","Genbank","gene",474487,475103,".","+",".","NCU04853","NCU04853"
"CM002241.1","Genbank","gene",942975,944147,".","-",".","NCU04821","NCU04821"
"CM002241.1","Genbank","gene",885093,887277,".","+",".","NCU04805","NCU04805"
"CM002241.1","Genbank","gene",473956,476658,".","+",".","NCU04710","NCU04710"
"CM002241.1","Genbank","gene",429844,431472,".","+",".","NCU04701","NCU04701"
"CM002241.1","Genbank","gene",448720,449858,".","+",".","NCU04703","NCU04703"
"CM002241.1","Genbank","gene",453877,454628,".","-",".","NCU04705","NCU04705"
"CM002241.1","Genbank","gene",461122,461748,".","+",".","NCU04707","NCU04707"
"CM002241.1","Genbank","gene",463190,464497,".","-",".","NCU04708","NCU04708"
"CM002241.1","Genbank","gene",421150,422696,".","+",".","NCU04697","NCU04697"
"CM002241.1","Genbank","gene",391604,392299,".","-",".","NCU04689","NCU04689"
"CM002240.1","Genbank","gene",1240122,1242530,".","-",".","NCU04672","NCU04672"
"CM002240.1","Genbank","gene",1315796,1317038,".","+",".","NCU04657","NCU04657"
"CM002240.1","Genbank","gene",1342626,1346192,".","+",".","NCU04648","NCU04648"
"CM002240.1","Genbank","gene",1398839,1402240,".","-",".","NCU04631","NCU04631"
"CM002240.1","Genbank","gene",1407506,1410049,".","-",".","NCU04630","NCU04630"
"CM002240.1","Genbank","gene",1438863,1441160,".","-",".","NCU04625","NCU04625"
"CM002240.1","Genbank","gene",1444535,1446688,".","+",".","NCU04624","NCU04624"
"CM002240.1","Genbank","gene",1483737,1486334,".","+",".","NCU04616","NCU04616"
"CM002240.1","Genbank","gene",1578712,1580450,".","+",".","NCU04593","NCU04593"
"CM002240.1","Genbank","gene",1608278,1609923,".","-",".","NCU04583","NCU04583"
"CM002240.1","Genbank","gene",1649144,1654425,".","+",".","NCU04569","NCU04569"
"CM002242.1","Genbank","gene",1489439,1491318,".","+",".","NCU04547","NCU04547"
"CM002242.1","Genbank","gene",1492296,1494034,".","-",".","NCU04546","NCU04546"
"CM002242.1","Genbank","gene",1503471,1504729,".","-",".","NCU04542","NCU04542"
"CM002242.1","Genbank","gene",1522000,1523752,".","-",".","NCU04537","NCU04537"
"CM002239.1","Genbank","gene",3093042,3093723,".","+",".","NCU04524","NCU04524"
"CM002239.1","Genbank","gene",3174751,3176363,".","-",".","NCU04496","NCU04496"
"CM002239.1","Genbank","gene",3205490,3207966,".","+",".","NCU04485","NCU04485"
"CM002239.1","Genbank","gene",3213210,3215130,".","-",".","NCU04482","NCU04482"
"CM002239.1","Genbank","gene",3331578,3335523,".","-",".","NCU04445","NCU04445"
"CM002239.1","Genbank","gene",3368580,3370877,".","-",".","NCU04435","NCU04435"
"CM002239.1","Genbank","gene",3438824,3439956,".","+",".","NCU04417","NCU04417"
"CM002239.1","Genbank","gene",3486723,3488507,".","-",".","NCU04400","NCU04400"
"CM002239.1","Genbank","gene",3492720,3494173,".","+",".","NCU04398","NCU04398"
"CM002239.1","Genbank","gene",3499421,3501593,".","+",".","NCU04396","NCU04396"
"CM002239.1","Genbank","gene",3621474,3622407,".","-",".","NCU04366","NCU04366"
"CM002239.1","Genbank","gene",3640305,3642372,".","+",".","NCU04360","NCU04360"
"CM002239.1","Genbank","gene",3650311,3651261,".","+",".","NCU04357","NCU04357"
"CM002239.1","Genbank","gene",3651708,3653390,".","+",".","NCU04356","NCU04356"
"CM002240.1","Genbank","gene",5558713,5562013,".","+",".","NCU04303","NCU04303"
"CM002240.1","Genbank","gene",5430549,5432426,".","-",".","NCU04267","NCU04267"
"CM002240.1","Genbank","gene",5301948,5304091,".","-",".","NCU04234","NCU04234"
"CM002240.1","Genbank","gene",5308851,5310632,".","-",".","NCU04236","NCU04236"
"CM002240.1","Genbank","gene",5260169,5262975,".","+",".","NCU04222","NCU04222"
"CM002240.1","Genbank","gene",5248154,5250408,".","+",".","NCU04219","NCU04219"
"CM002240.1","Genbank","gene",5067463,5069571,".","+",".","NCU04169","NCU04169"
"CM002240.1","Genbank","gene",4958620,4959929,".","+",".","NCU04134","NCU04134"
"CM002240.1","Genbank","gene",4906279,4908872,".","+",".","NCU04118","NCU04118"
"CM002240.1","Genbank","gene",4866314,4869725,".","+",".","NCU04108","NCU04108"
"CM002240.1","Genbank","gene",4817487,4819056,".","+",".","NCU04097","NCU04097"
"CM002241.1","Genbank","gene",2506579,2507301,".","-",".","NCU04030","NCU04030"
"CM002241.1","Genbank","gene",2507728,2508814,".","-",".","NCU04031","NCU04031"
"CM002241.1","Genbank","gene",2514395,2515564,".","-",".","NCU04034","NCU04034"
"CM002241.1","Genbank","gene",2533653,2535419,".","+",".","NCU04039","NCU04039"
"CM002241.1","Genbank","gene",2453404,2454862,".","+",".","NCU04016","NCU04016"
"CM002241.1","Genbank","gene",2295206,2300781,".","-",".","NCU03974","NCU03974"
"CM002241.1","Genbank","gene",2245319,2246658,".","+",".","NCU03960","NCU03960"
"CM002241.1","Genbank","gene",2174144,2175647,".","-",".","NCU03935","NCU03935"
"CM002241.1","Genbank","gene",1975903,1977620,".","-",".","NCU03873","NCU03873"
"CM002241.1","Genbank","gene",2011680,2012468,".","+",".","NCU03879","NCU03879"
"CM002240.1","Genbank","gene",2584083,2586225,".","-",".","NCU03843","NCU03843"
"CM002240.1","Genbank","gene",2587218,2593166,".","-",".","NCU03844","NCU03844"
"CM002241.1","Genbank","gene",1874508,1876469,".","+",".","NCU03847","NCU03847"
"CM002240.1","Genbank","gene",2403794,2407455,".","+",".","NCU03785","NCU03785"
"CM002240.1","Genbank","gene",2420296,2422699,".","+",".","NCU03789","NCU03789"
"CM002240.1","Genbank","gene",2373354,2375238,".","+",".","NCU03775","NCU03775"
"CM002240.1","Genbank","gene",2347647,2350415,".","-",".","NCU03767","NCU03767"
"CM002240.1","Genbank","gene",2054296,2056837,".","-",".","NCU03682","NCU03682"
"CM002240.1","Genbank","gene",2057633,2059731,".","+",".","NCU03684","NCU03684"
"CM002240.1","Genbank","gene",1918871,1919537,".","+",".","NCU03640","NCU03640"
"CM002240.1","Genbank","gene",1915800,1917436,".","-",".","NCU03639","NCU03639"
"CM002237.1","Genbank","gene",147607,148334,".","-",".","NCU03582","NCU03582"
"CM002237.1","Genbank","gene",149767,150765,".","-",".","NCU03581","NCU03581"
"CM002237.1","Genbank","gene",168919,170353,".","+",".","NCU03577","NCU03577"
"CM002237.1","Genbank","gene",219338,223893,".","+",".","NCU03562","NCU03562"
"CM002237.1","Genbank","gene",225290,227626,".","-",".","NCU03561","NCU03561"
"CM002237.1","Genbank","gene",254616,255456,".","+",".","NCU03553","NCU03553"
"CM002237.1","Genbank","gene",313184,314057,".","-",".","NCU03540","NCU03540"
"CM002237.1","Genbank","gene",341952,342800,".","+",".","NCU03531","NCU03531"
"CM002237.1","Genbank","gene",422205,423659,".","+",".","NCU03512","NCU03512"
"CM002237.1","Genbank","gene",424962,425996,".","+",".","NCU03511","NCU03511"
"CM002237.1","Genbank","gene",470492,472087,".","+",".","NCU03499","NCU03499"
"CM002237.1","Genbank","gene",503316,505556,".","+",".","NCU03490","NCU03490"
"CM002237.1","Genbank","gene",541276,546123,".","+",".","NCU03481","NCU03481"
"CM002237.1","Genbank","gene",556356,557915,".","-",".","NCU03478","NCU03478"
"CM002237.1","Genbank","gene",558510,561761,".","+",".","NCU03477","NCU03477"
"CM002237.1","Genbank","gene",562861,563629,".","+",".","NCU03476","NCU03476"
"CM002237.1","Genbank","gene",564403,565440,".","+",".","NCU03475","NCU03475"
"CM002237.1","Genbank","gene",568990,570312,".","-",".","NCU03473","NCU03473"
"CM002237.1","Genbank","gene",651521,652402,".","+",".","NCU03456","NCU03456"
"CM002237.1","Genbank","gene",746445,748285,".","+",".","NCU03429","NCU03429"
"CM002237.1","Genbank","gene",750983,752621,".","+",".","NCU03428","NCU03428"
"CM002237.1","Genbank","gene",898435,899549,".","+",".","NCU03382","NCU03382"
"CM002237.1","Genbank","gene",926192,927636,".","+",".","NCU03376","NCU03376"
"CM002237.1","Genbank","gene",1007751,1011083,".","+",".","NCU03351","NCU03351"
"CM002236.1","Genbank","gene",5306516,5307844,".","-",".","NCU03322","NCU03322"
"CM002236.1","Genbank","gene",5179768,5180416,".","+",".","NCU03286","NCU03286"
"CM002236.1","Genbank","gene",5146374,5150667,".","+",".","NCU03273","NCU03273"
"CM002236.1","Genbank","gene",5066431,5068342,".","+",".","NCU03250","NCU03250"
"CM002236.1","Genbank","gene",4761127,4762580,".","-",".","NCU03163","NCU03163"
"CM002236.1","Genbank","gene",4518471,4520961,".","-",".","NCU03092","NCU03092"
"CM002236.1","Genbank","gene",8446850,8449401,".","+",".","NCU03011","NCU03011"
"CM002236.1","Genbank","gene",8560917,8562566,".","+",".","NCU02964","NCU02964"
"CM002236.1","Genbank","gene",8680796,8681900,".","-",".","NCU02924","NCU02924"
"CM002236.1","Genbank","gene",8682441,8683689,".","-",".","NCU02923","NCU02923"
"CM002236.1","Genbank","gene",8684591,8685768,".","+",".","NCU02922","NCU02922"
"CM002236.1","Genbank","gene",8749561,8750005,".","-",".","NCU02900","NCU02900"
"CM002236.1","Genbank","gene",8794658,8796468,".","+",".","NCU02889","NCU02889"
"CM002236.1","Genbank","gene",8848772,8851409,".","-",".","NCU02873","NCU02873"
"CM002236.1","Genbank","gene",8853835,8856018,".","-",".","NCU02872","NCU02872"
"CM002236.1","Genbank","gene",8863096,8865693,".","-",".","NCU02868","NCU02868"
"CM002236.1","Genbank","gene",8870094,8871308,".","-",".","NCU02865","NCU02865"
"CM002236.1","Genbank","gene",8872013,8872813,".","-",".","NCU02864","NCU02864"
"CM002236.1","Genbank","gene",8878001,8879030,".","-",".","NCU02862","NCU02862"
"CM002236.1","Genbank","gene",8885162,8893624,".","-",".","NCU02858","NCU02858"
"CM002236.1","Genbank","gene",8895890,8897968,".","-",".","NCU02857","NCU02857"
"CM002236.1","Genbank","gene",9248424,9250112,".","+",".","NCU02772","NCU02772"
"CM002236.1","Genbank","gene",3321186,3322711,".","+",".","NCU02722","NCU02722"
"CM002236.1","Genbank","gene",3340306,3342164,".","-",".","NCU02727","NCU02727"
"CM002236.1","Genbank","gene",3275532,3277660,".","+",".","NCU02710","NCU02710"
"CM002236.1","Genbank","gene",3165716,3167231,".","+",".","NCU02675","NCU02675"
"CM002236.1","Genbank","gene",2536364,2538927,".","+",".","NCU02502","NCU02502"
"CM002236.1","Genbank","gene",2540579,2541400,".","+",".","NCU02503","NCU02503"
"CM002236.1","Genbank","gene",2459192,2460808,".","+",".","NCU02480","NCU02480"
"CM002236.1","Genbank","gene",2485268,2487530,".","+",".","NCU02487","NCU02487"
"CM002236.1","Genbank","gene",2434400,2438850,".","+",".","NCU02475","NCU02475"
"CM002242.1","Genbank","gene",2521626,2523869,".","-",".","NCU02428","NCU02428"
"CM002242.1","Genbank","gene",2684710,2686437,".","+",".","NCU02383","NCU02383"
"CM002242.1","Genbank","gene",2704189,2707543,".","-",".","NCU02378","NCU02378"
"CM002242.1","Genbank","gene",2747725,2749889,".","-",".","NCU02361","NCU02361"
"CM002242.1","Genbank","gene",2854212,2855592,".","+",".","NCU02341","NCU02341"
"CM002242.1","Genbank","gene",2857516,2858884,".","-",".","NCU02339","NCU02339"
"CM002242.1","Genbank","gene",2889351,2889939,".","-",".","NCU02331","NCU02331"
"CM002242.1","Genbank","gene",2895888,2896914,".","+",".","NCU02329","NCU02329"
"CM002242.1","Genbank","gene",2905412,2907084,".","-",".","NCU02326","NCU02326"
"CM002242.1","Genbank","gene",2910049,2914020,".","-",".","NCU02324","NCU02324"
"CM002242.1","Genbank","gene",2917223,2918128,".","-",".","NCU02323","NCU02323"
"CM002242.1","Genbank","gene",2986120,2990373,".","+",".","NCU02307","NCU02307"
"CM002242.1","Genbank","gene",3116933,3118775,".","+",".","NCU02269","NCU02269"
"CM002242.1","Genbank","gene",3196352,3199925,".","+",".","NCU02246","NCU02246"
"CM002242.1","Genbank","gene",3367157,3367878,".","+",".","NCU02197","NCU02197"
"CM002236.1","Genbank","gene",1087390,1089342,".","+",".","NCU02146","NCU02146"
"CM002236.1","Genbank","gene",1304586,1306943,".","+",".","NCU02096","NCU02096"
"CM002236.1","Genbank","gene",1444409,1447511,".","+",".","NCU02077","NCU02077"
"CM002236.1","Genbank","gene",1500611,1502061,".","-",".","NCU02061","NCU02061"
"CM002236.1","Genbank","gene",1570281,1573326,".","+",".","NCU02046","NCU02046"
"CM002236.1","Genbank","gene",1597095,1598324,".","+",".","NCU02037","NCU02037"
"CM002236.1","Genbank","gene",1623363,1626629,".","+",".","NCU02031","NCU02031"
"CM002236.1","Genbank","gene",1642517,1645081,".","-",".","NCU02023","NCU02023"
"CM002236.1","Genbank","gene",1741307,1743453,".","-",".","NCU01995","NCU01995"
"CM002236.1","Genbank","gene",1768126,1768719,".","+",".","NCU01988","NCU01988"
"CM002236.1","Genbank","gene",1769212,1770942,".","-",".","NCU01987","NCU01987"
"CM002236.1","Genbank","gene",1789559,1792380,".","+",".","NCU01980","NCU01980"
"CM002236.1","Genbank","gene",1803333,1807834,".","-",".","NCU01976","NCU01976"
"CM002236.1","Genbank","gene",2159810,2162905,".","-",".","NCU01882","NCU01882"
"CM002236.1","Genbank","gene",2190761,2194310,".","-",".","NCU01873","NCU01873"
"CM002236.1","Genbank","gene",2202126,2203398,".","+",".","NCU01869","NCU01869"
"CM002237.1","Genbank","gene",2345109,2347030,".","-",".","NCU01812","NCU01812"
"CM002237.1","Genbank","gene",2422191,2423089,".","+",".","NCU01790","NCU01790"
"CM002237.1","Genbank","gene",2598794,2601814,".","+",".","NCU01735","NCU01735"
"CM002237.1","Genbank","gene",2745996,2748761,".","-",".","NCU01672","NCU01672"
"CM002237.1","Genbank","gene",2805111,2807226,".","+",".","NCU01652","NCU01652"
"CM002237.1","Genbank","gene",2921975,2923098,".","-",".","NCU01631","NCU01631"
"CM002237.1","Genbank","gene",3079221,3080410,".","-",".","NCU01562","NCU01562"
"CM002237.1","Genbank","gene",3081156,3083396,".","-",".","NCU01561","NCU01561"
"CM002237.1","Genbank","gene",3168330,3170610,".","+",".","NCU01532","NCU01532"
"CM002237.1","Genbank","gene",3171146,3174247,".","+",".","NCU01531","NCU01531"
"CM002237.1","Genbank","gene",3178073,3178518,".","+",".","NCU01529","NCU01529"
"CM002237.1","Genbank","gene",3226158,3227772,".","-",".","NCU01511","NCU01511"
"CM002237.1","Genbank","gene",3281841,3284759,".","+",".","NCU01495","NCU01495"
"CM002240.1","Genbank","gene",4660144,4661351,".","+",".","NCU01462","NCU01462"
"CM002240.1","Genbank","gene",3935439,3937165,".","+",".","NCU01402","NCU01402"
"CM002240.1","Genbank","gene",3953062,3955561,".","+",".","NCU01407","NCU01407"
"CM002240.1","Genbank","gene",3881975,3882848,".","-",".","NCU01392","NCU01392"
"CM002240.1","Genbank","gene",3836116,3837924,".","-",".","NCU01380","NCU01380"
"CM002240.1","Genbank","gene",3840744,3841939,".","-",".","NCU01381","NCU01381"
"CM002240.1","Genbank","gene",3842095,3846441,".","-",".","NCU01382","NCU01382"
"CM002240.1","Genbank","gene",3763095,3764336,".","-",".","NCU01357","NCU01357"
"CM002240.1","Genbank","gene",3730157,3732570,".","-",".","NCU01348","NCU01348"
"CM002240.1","Genbank","gene",3668005,3668876,".","-",".","NCU01326","NCU01326"
"CM002240.1","Genbank","gene",3604976,3607644,".","+",".","NCU01311","NCU01311"
"CM002240.1","Genbank","gene",3535323,3538525,".","-",".","NCU01289","NCU01289"
"CM002240.1","Genbank","gene",3204893,3208134,".","-",".","NCU01196","NCU01196"
"CM002240.1","Genbank","gene",3036417,3040609,".","+",".","NCU01151","NCU01151"
"CM002240.1","Genbank","gene",3022424,3024882,".","-",".","NCU01147","NCU01147"
"CM002240.1","Genbank","gene",2987246,2989434,".","+",".","NCU01134","NCU01134"
"CM002240.1","Genbank","gene",2881083,2883053,".","+",".","NCU01090","NCU01090"
"CM002240.1","Genbank","gene",2884511,2886844,".","+",".","NCU01091","NCU01091"
"CM002240.1","Genbank","gene",2889978,2891346,".","-",".","NCU01093","NCU01093"
"CM002240.1","Genbank","gene",2897709,2900070,".","+",".","NCU01095","NCU01095"
"CM002240.1","Genbank","gene",2828360,2829833,".","-",".","NCU01071","NCU01071"
"CM002240.1","Genbank","gene",2838291,2839873,".","-",".","NCU01075","NCU01075"
"CM002240.1","Genbank","gene",2840278,2840944,".","-",".","NCU01076","NCU01076"
"CM002240.1","Genbank","gene",2843081,2844379,".","-",".","NCU01077","NCU01077"
"CM002240.1","Genbank","gene",2847891,2848506,".","-",".","NCU01079","NCU01079"
"CM002240.1","Genbank","gene",2805379,2806255,".","-",".","NCU01064","NCU01064"
"CM002240.1","Genbank","gene",2806239,2808729,".","-",".","NCU01065","NCU01065"
"CM002240.1","Genbank","gene",2779484,2781851,".","+",".","NCU01055","NCU01055"
"CM002240.1","Genbank","gene",2785329,2787316,".","-",".","NCU01057","NCU01057"
"CM002240.1","Genbank","gene",2788250,2790379,".","-",".","NCU01058","NCU01058"
"CM002240.1","Genbank","gene",2745205,2746438,".","-",".","NCU01042","NCU01042"
"CM002240.1","Genbank","gene",2747484,2748371,".","-",".","NCU01043","NCU01043"
"CM002240.1","Genbank","gene",2766021,2767593,".","-",".","NCU01049","NCU01049"
"CM002240.1","Genbank","gene",2723217,2726141,".","+",".","NCU01033","NCU01033"
"CM002240.1","Genbank","gene",2735003,2737048,".","-",".","NCU01038","NCU01038"
"CM002236.1","Genbank","gene",6456247,6457409,".","-",".","NCU00995","NCU00995"
"CM002236.1","Genbank","gene",6460422,6463240,".","+",".","NCU00994","NCU00994"
"CM002236.1","Genbank","gene",6588124,6591715,".","+",".","NCU00955","NCU00955"
"CM002236.1","Genbank","gene",6682289,6684487,".","+",".","NCU00932","NCU00932"
"CM002236.1","Genbank","gene",6853023,6856811,".","+",".","NCU00891","NCU00891"
"CM002236.1","Genbank","gene",6887780,6888894,".","+",".","NCU00878","NCU00878"
"CM002236.1","Genbank","gene",6905715,6906650,".","-",".","NCU00871","NCU00871"
"CM002236.1","Genbank","gene",6934489,6936565,".","-",".","NCU00859","NCU00859"
"CM002236.1","Genbank","gene",6956051,6957037,".","-",".","NCU00852","NCU00852"
"CM002236.1","Genbank","gene",6961882,6962857,".","+",".","NCU00850","NCU00850"
"CM002236.1","Genbank","gene",6967984,6970315,".","+",".","NCU00848","NCU00848"
"CM002236.1","Genbank","gene",6978756,6980502,".","-",".","NCU00845","NCU00845"
"CM002236.1","Genbank","gene",6981119,6984088,".","+",".","NCU00844","NCU00844"
"CM002236.1","Genbank","gene",7032938,7035436,".","+",".","NCU00829","NCU00829"
"CM002236.1","Genbank","gene",7041277,7043025,".","+",".","NCU00826","NCU00826"
"CM002236.1","Genbank","gene",7052992,7055104,".","-",".","NCU00822","NCU00822"
"CM002236.1","Genbank","gene",7067679,7069718,".","+",".","NCU00817","NCU00817"
"CM002236.1","Genbank","gene",7097634,7100186,".","-",".","NCU00806","NCU00806"
"CM002236.1","Genbank","gene",7127315,7130103,".","-",".","NCU00800","NCU00800"
"CM002236.1","Genbank","gene",7267094,7271438,".","+",".","NCU00763","NCU00763"
"CM002236.1","Genbank","gene",7297630,7301466,".","+",".","NCU00755","NCU00755"
"CM002236.1","Genbank","gene",7340581,7341842,".","-",".","NCU00746","NCU00746"
"CM002236.1","Genbank","gene",7369025,7369396,".","+",".","NCU00739","NCU00739"
"CM002236.1","Genbank","gene",7490347,7491136,".","+",".","NCU00704","NCU00704"
"CM002236.1","Genbank","gene",7863271,7865666,".","-",".","NCU00604","NCU00604"
"CM002236.1","Genbank","gene",7869898,7872683,".","-",".","NCU00602","NCU00602"
"CM002236.1","Genbank","gene",8055321,8057397,".","+",".","NCU00547","NCU00547"
"CM002236.1","Genbank","gene",8124143,8125030,".","-",".","NCU00525","NCU00525"
"CM002236.1","Genbank","gene",8176679,8177240,".","-",".","NCU00510","NCU00510"
"CM002238.1","Genbank","gene",3982865,3983903,".","+",".","NCU00474","NCU00474"
"CM002238.1","Genbank","gene",3857193,3858620,".","+",".","NCU00437","NCU00437"
"CM002238.1","Genbank","gene",3817378,3818117,".","+",".","NCU00425","NCU00425"
"CM002238.1","Genbank","gene",3742898,3745580,".","+",".","NCU00405","NCU00405"
"CM002238.1","Genbank","gene",3604573,3606440,".","-",".","NCU00370","NCU00370"
"CM002238.1","Genbank","gene",3595562,3598471,".","-",".","NCU00367","NCU00367"
"CM002238.1","Genbank","gene",3554902,3555368,".","+",".","NCU00354","NCU00354"
"CM002238.1","Genbank","gene",3406782,3407751,".","+",".","NCU00312","NCU00312"
"CM002238.1","Genbank","gene",3424250,3426569,".","-",".","NCU00318","NCU00318"
"CM002238.1","Genbank","gene",3427066,3428492,".","-",".","NCU00319","NCU00319"
"CM002238.1","Genbank","gene",3377942,3380737,".","-",".","NCU00306","NCU00306"
"CM002238.1","Genbank","gene",3330916,3333349,".","+",".","NCU00290","NCU00290"
"CM002238.1","Genbank","gene",3337759,3340089,".","+",".","NCU00292","NCU00292"
"CM002238.1","Genbank","gene",3312491,3317402,".","+",".","NCU00285","NCU00285"
"CM002238.1","Genbank","gene",3209936,3213245,".","-",".","NCU00263","NCU00263"
"CM002238.1","Genbank","gene",3218739,3220987,".","-",".","NCU00265","NCU00265"
"CM002238.1","Genbank","gene",3172883,3174124,".","+",".","NCU00250","NCU00250"
"CM002238.1","Genbank","gene",3098529,3100913,".","+",".","NCU00231","NCU00231"
"CM002238.1","Genbank","gene",3073146,3073825,".","-",".","NCU00224","NCU00224"
"CM002238.1","Genbank","gene",3082706,3084875,".","+",".","NCU00227","NCU00227"
"CM002238.1","Genbank","gene",3012539,3014398,".","-",".","NCU00208","NCU00208"
"CM002238.1","Genbank","gene",2908699,2911447,".","+",".","NCU00177","NCU00177"
"CM002238.1","Genbank","gene",2790371,2791412,".","-",".","NCU00149","NCU00149"
"CM002238.1","Genbank","gene",2686906,2691445,".","+",".","NCU00121","NCU00121"
"CM002238.1","Genbank","gene",2578245,2581438,".","-",".","NCU00090","NCU00090"
"CM002238.1","Genbank","gene",2502573,2503595,".","+",".","NCU00069","NCU00069"
"CM002238.1","Genbank","gene",2349332,2350549,".","-",".","NCU00031","NCU00031"
